usuario_id,idade,genero,interesse,canal,plataforma,marca,modelo,versao_app,retencao_status,investimento,evento,data_evento
50243055-c40f-42f0-a58e-552f1129466f,24,Feminino,['Viagens'],sms,iOS,Apple,iPhone SE,2,Ativo,0.00,visualizacao_tela:instalacao,2025-01-07 12:39:27+00
50243055-c40f-42f0-a58e-552f1129466f,24,Feminino,['Viagens'],sms,iOS,Apple,iPhone SE,2,Ativo,0.00,clique_botao:criar_conta,2025-01-07 12:44:27+00
50243055-c40f-42f0-a58e-552f1129466f,24,Feminino,['Viagens'],sms,iOS,Apple,iPhone SE,2,Ativo,0.00,clique_botao:cadastro,2025-01-07 12:48:27+00
50243055-c40f-42f0-a58e-552f1129466f,24,Feminino,['Viagens'],sms,iOS,Apple,iPhone SE,2,Ativo,0.00,clique_botao:pin_cadastro,2025-01-07 12:51:27+00
50243055-c40f-42f0-a58e-552f1129466f,24,Feminino,['Viagens'],sms,iOS,Apple,iPhone SE,2,Ativo,0.00,visualizacao_tela:inicio,2025-01-07 12:56:27+00
50243055-c40f-42f0-a58e-552f1129466f,24,Feminino,['Viagens'],sms,iOS,Apple,iPhone SE,2,Ativo,0.00,clique_botao:minibook,2025-01-07 13:33:27+00
50243055-c40f-42f0-a58e-552f1129466f,24,Feminino,['Viagens'],sms,iOS,Apple,iPhone SE,2,Ativo,0.00,clique_botao:ler_minibook,2025-01-07 13:50:27+00
50243055-c40f-42f0-a58e-552f1129466f,24,Feminino,['Viagens'],sms,iOS,Apple,iPhone SE,2,Ativo,0.00,clique_botao:audiobook,2025-01-07 14:41:27+00
50243055-c40f-42f0-a58e-552f1129466f,24,Feminino,['Viagens'],sms,iOS,Apple,iPhone SE,2,Ativo,0.00,clique_botao:ouvir_audiobook,2025-01-07 15:02:27+00
50243055-c40f-42f0-a58e-552f1129466f,24,Feminino,['Viagens'],sms,iOS,Apple,iPhone SE,2,Ativo,0.00,clique_botao:ebook,2025-01-07 15:49:27+00
50243055-c40f-42f0-a58e-552f1129466f,24,Feminino,['Viagens'],sms,iOS,Apple,iPhone SE,2,Ativo,0.00,clique_botao:ouvir_audiobook,2025-01-07 16:28:27+00
502e181a-ee50-45a1-8dfc-451c9a650dda,33,Feminino,['Ebook'],push,Android,Xiaomi,Redmi Note 10,1.1,Ativo,0.28,visualizacao_tela:instalacao,2025-01-23 09:47:19+00
506cf623-dbec-4ad3-9ccc-9b61ec697eb0,30,Feminino,"['Leitura', 'Viagens']",mms,iOS,Apple,iPhone SE,1,Ativo,0.00,visualizacao_tela:instalacao,2025-03-25 19:49:36+00
506cf623-dbec-4ad3-9ccc-9b61ec697eb0,30,Feminino,"['Leitura', 'Viagens']",mms,iOS,Apple,iPhone SE,1,Ativo,0.00,clique_botao:criar_conta,2025-03-25 19:50:36+00
506cf623-dbec-4ad3-9ccc-9b61ec697eb0,30,Feminino,"['Leitura', 'Viagens']",mms,iOS,Apple,iPhone SE,1,Ativo,0.00,clique_botao:cadastro,2025-03-25 19:54:36+00
506cf623-dbec-4ad3-9ccc-9b61ec697eb0,30,Feminino,"['Leitura', 'Viagens']",mms,iOS,Apple,iPhone SE,1,Ativo,0.00,clique_botao:pin_cadastro,2025-03-25 19:57:36+00
506cf623-dbec-4ad3-9ccc-9b61ec697eb0,30,Feminino,"['Leitura', 'Viagens']",mms,iOS,Apple,iPhone SE,1,Ativo,0.00,visualizacao_tela:inicio,2025-03-25 20:00:36+00
506cf623-dbec-4ad3-9ccc-9b61ec697eb0,30,Feminino,"['Leitura', 'Viagens']",mms,iOS,Apple,iPhone SE,1,Ativo,0.00,clique_botao:ebook,2025-03-25 20:19:36+00
506cf623-dbec-4ad3-9ccc-9b61ec697eb0,30,Feminino,"['Leitura', 'Viagens']",mms,iOS,Apple,iPhone SE,1,Ativo,0.00,clique_botao:ebook,2025-03-25 20:24:36+00
506cf623-dbec-4ad3-9ccc-9b61ec697eb0,30,Feminino,"['Leitura', 'Viagens']",mms,iOS,Apple,iPhone SE,1,Ativo,0.00,clique_botao:ler_ebook,2025-03-25 20:40:36+00
506cf623-dbec-4ad3-9ccc-9b61ec697eb0,30,Feminino,"['Leitura', 'Viagens']",mms,iOS,Apple,iPhone SE,1,Ativo,0.00,clique_botao:minibook,2025-03-25 21:13:36+00
506cf623-dbec-4ad3-9ccc-9b61ec697eb0,30,Feminino,"['Leitura', 'Viagens']",mms,iOS,Apple,iPhone SE,1,Ativo,0.00,clique_botao:minibook,2025-03-25 21:41:36+00
506cf623-dbec-4ad3-9ccc-9b61ec697eb0,30,Feminino,"['Leitura', 'Viagens']",mms,iOS,Apple,iPhone SE,1,Ativo,0.00,clique_botao:minibook,2025-03-25 22:26:36+00
507b9464-7f35-403c-95ed-a5f15f02ffee,47,Feminino,"['Notícias', 'Esportes', 'Tecnologia']",sms,Android,LG,Wing,2,Ativo,4.81,visualizacao_tela:instalacao,2025-02-11 19:56:00+00
507b9464-7f35-403c-95ed-a5f15f02ffee,47,Feminino,"['Notícias', 'Esportes', 'Tecnologia']",sms,Android,LG,Wing,2,Ativo,4.81,clique_botao:criar_conta,2025-02-11 20:00:00+00
507b9464-7f35-403c-95ed-a5f15f02ffee,47,Feminino,"['Notícias', 'Esportes', 'Tecnologia']",sms,Android,LG,Wing,2,Ativo,4.81,clique_botao:cadastro,2025-02-11 20:04:00+00
50f0b0f2-2ac1-4577-88d0-1b993e70f705,53,Outro,"['Música', 'Filmes', 'Filmes']",push,iOS,Apple,iPhone 12,1.1,Ativo,3.38,clique_botao:ler_ebook,2025-02-26 22:29:26+00
50f0b0f2-2ac1-4577-88d0-1b993e70f705,53,Outro,"['Música', 'Filmes', 'Filmes']",push,iOS,Apple,iPhone 12,1.1,Ativo,3.38,clique_botao:ebook,2025-02-26 23:08:26+00
50f0b0f2-2ac1-4577-88d0-1b993e70f705,53,Outro,"['Música', 'Filmes', 'Filmes']",push,iOS,Apple,iPhone 12,1.1,Ativo,3.38,visualizacao_tela:instalacao,2025-02-26 21:05:26+00
50f0b0f2-2ac1-4577-88d0-1b993e70f705,53,Outro,"['Música', 'Filmes', 'Filmes']",push,iOS,Apple,iPhone 12,1.1,Ativo,3.38,clique_botao:criar_conta,2025-02-26 21:10:26+00
50f0b0f2-2ac1-4577-88d0-1b993e70f705,53,Outro,"['Música', 'Filmes', 'Filmes']",push,iOS,Apple,iPhone 12,1.1,Ativo,3.38,clique_botao:cadastro,2025-02-26 21:14:26+00
50f0b0f2-2ac1-4577-88d0-1b993e70f705,53,Outro,"['Música', 'Filmes', 'Filmes']",push,iOS,Apple,iPhone 12,1.1,Ativo,3.38,clique_botao:pin_cadastro,2025-02-26 21:16:26+00
50f0b0f2-2ac1-4577-88d0-1b993e70f705,53,Outro,"['Música', 'Filmes', 'Filmes']",push,iOS,Apple,iPhone 12,1.1,Ativo,3.38,visualizacao_tela:inicio,2025-02-26 21:18:26+00
50f0b0f2-2ac1-4577-88d0-1b993e70f705,53,Outro,"['Música', 'Filmes', 'Filmes']",push,iOS,Apple,iPhone 12,1.1,Ativo,3.38,clique_botao:audiobook,2025-02-26 21:35:26+00
50f0b0f2-2ac1-4577-88d0-1b993e70f705,53,Outro,"['Música', 'Filmes', 'Filmes']",push,iOS,Apple,iPhone 12,1.1,Ativo,3.38,clique_botao:ouvir_audiobook,2025-02-26 22:04:26+00
50f0b0f2-2ac1-4577-88d0-1b993e70f705,53,Outro,"['Música', 'Filmes', 'Filmes']",push,iOS,Apple,iPhone 12,1.1,Ativo,3.38,clique_botao:minibook,2025-02-26 23:37:26+00
50f0b0f2-2ac1-4577-88d0-1b993e70f705,53,Outro,"['Música', 'Filmes', 'Filmes']",push,iOS,Apple,iPhone 12,1.1,Ativo,3.38,clique_botao:audiobook,2025-02-27 00:10:26+00
50f0b0f2-2ac1-4577-88d0-1b993e70f705,53,Outro,"['Música', 'Filmes', 'Filmes']",push,iOS,Apple,iPhone 12,1.1,Ativo,3.38,clique_botao:audiobook,2025-02-27 00:52:26+00
514b05d6-5b13-41d4-8551-1a5b1cc9a93a,40,Feminino,"['Música', 'Música']",mms,iOS,Apple,iPhone 13,1.1,Ativo,2.56,visualizacao_tela:instalacao,2025-02-08 22:28:34+00
514b05d6-5b13-41d4-8551-1a5b1cc9a93a,40,Feminino,"['Música', 'Música']",mms,iOS,Apple,iPhone 13,1.1,Ativo,2.56,clique_botao:criar_conta,2025-02-08 22:31:34+00
514b05d6-5b13-41d4-8551-1a5b1cc9a93a,40,Feminino,"['Música', 'Música']",mms,iOS,Apple,iPhone 13,1.1,Ativo,2.56,clique_botao:cadastro,2025-02-08 22:32:34+00
514b05d6-5b13-41d4-8551-1a5b1cc9a93a,40,Feminino,"['Música', 'Música']",mms,iOS,Apple,iPhone 13,1.1,Ativo,2.56,clique_botao:pin_cadastro,2025-02-08 22:33:34+00
515cfde5-91af-482d-87a6-176d0ad23fef,47,Masculino,"['Filmes', 'Esportes']",mms,Android,Motorola,Moto G Power,1,Ativo,2.60,visualizacao_tela:instalacao,2025-01-23 08:57:44+00
515cfde5-91af-482d-87a6-176d0ad23fef,47,Masculino,"['Filmes', 'Esportes']",mms,Android,Motorola,Moto G Power,1,Ativo,2.60,clique_botao:criar_conta,2025-01-23 09:02:44+00
51626bc9-3fae-4550-ac27-58510f28cce9,35,Masculino,"['Notícias', 'Ebook', 'Notícias']",email,iOS,Apple,iPhone 12,1,Ativo,0.00,visualizacao_tela:instalacao,2025-02-10 22:26:57+00
51626bc9-3fae-4550-ac27-58510f28cce9,35,Masculino,"['Notícias', 'Ebook', 'Notícias']",email,iOS,Apple,iPhone 12,1,Ativo,0.00,clique_botao:criar_conta,2025-02-10 22:27:57+00
5187249a-ea2b-4825-866e-f70f8dcab640,35,Masculino,['Tecnologia'],sms,Android,Motorola,Moto Edge,2,Ativo,0.00,visualizacao_tela:instalacao,2025-02-22 06:40:19+00
5187249a-ea2b-4825-866e-f70f8dcab640,35,Masculino,['Tecnologia'],sms,Android,Motorola,Moto Edge,2,Ativo,0.00,clique_botao:criar_conta,2025-02-22 06:44:19+00
5187249a-ea2b-4825-866e-f70f8dcab640,35,Masculino,['Tecnologia'],sms,Android,Motorola,Moto Edge,2,Ativo,0.00,clique_botao:cadastro,2025-02-22 06:45:19+00
5187249a-ea2b-4825-866e-f70f8dcab640,35,Masculino,['Tecnologia'],sms,Android,Motorola,Moto Edge,2,Ativo,0.00,clique_botao:pin_cadastro,2025-02-22 06:50:19+00
51d1ae94-9172-4760-bb8c-3db8b02e2e9f,40,Feminino,['Notícias'],push,iOS,Apple,iPhone SE,1.2,Ativo,4.05,visualizacao_tela:instalacao,2025-01-17 09:35:15+00
51d1ae94-9172-4760-bb8c-3db8b02e2e9f,40,Feminino,['Notícias'],push,iOS,Apple,iPhone SE,1.2,Ativo,4.05,clique_botao:criar_conta,2025-01-17 09:38:15+00
51d1ae94-9172-4760-bb8c-3db8b02e2e9f,40,Feminino,['Notícias'],push,iOS,Apple,iPhone SE,1.2,Ativo,4.05,clique_botao:cadastro,2025-01-17 09:43:15+00
51d1ae94-9172-4760-bb8c-3db8b02e2e9f,40,Feminino,['Notícias'],push,iOS,Apple,iPhone SE,1.2,Ativo,4.05,clique_botao:pin_cadastro,2025-01-17 09:48:15+00
51d1ae94-9172-4760-bb8c-3db8b02e2e9f,40,Feminino,['Notícias'],push,iOS,Apple,iPhone SE,1.2,Ativo,4.05,visualizacao_tela:inicio,2025-01-17 09:50:15+00
51d1ae94-9172-4760-bb8c-3db8b02e2e9f,40,Feminino,['Notícias'],push,iOS,Apple,iPhone SE,1.2,Ativo,4.05,clique_botao:audiobook,2025-01-17 10:30:15+00
51d1ae94-9172-4760-bb8c-3db8b02e2e9f,40,Feminino,['Notícias'],push,iOS,Apple,iPhone SE,1.2,Ativo,4.05,clique_botao:audiobook,2025-01-17 11:10:15+00
51d1ae94-9172-4760-bb8c-3db8b02e2e9f,40,Feminino,['Notícias'],push,iOS,Apple,iPhone SE,1.2,Ativo,4.05,clique_botao:audiobook,2025-01-17 11:53:15+00
51d1ae94-9172-4760-bb8c-3db8b02e2e9f,40,Feminino,['Notícias'],push,iOS,Apple,iPhone SE,1.2,Ativo,4.05,clique_botao:minibook,2025-01-17 12:23:15+00
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,34,Feminino,"['Tecnologia', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,visualizacao_tela:instalacao,2025-01-04 12:33:54+00
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,34,Feminino,"['Tecnologia', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,clique_botao:criar_conta,2025-01-04 12:38:54+00
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,34,Feminino,"['Tecnologia', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,clique_botao:cadastro,2025-01-04 12:42:54+00
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,34,Feminino,"['Tecnologia', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,clique_botao:pin_cadastro,2025-01-04 12:46:54+00
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,34,Feminino,"['Tecnologia', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,visualizacao_tela:inicio,2025-01-04 12:50:54+00
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,34,Feminino,"['Tecnologia', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,clique_botao:minibook,2025-01-04 13:33:54+00
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,34,Feminino,"['Tecnologia', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,clique_botao:ler_minibook,2025-01-04 13:51:54+00
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,34,Feminino,"['Tecnologia', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,clique_botao:ouvir_audiobook,2025-01-04 14:50:54+00
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,34,Feminino,"['Tecnologia', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,clique_botao:ebook,2025-01-04 15:31:54+00
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,34,Feminino,"['Tecnologia', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,clique_botao:ler_ebook,2025-01-04 15:46:54+00
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,34,Feminino,"['Tecnologia', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,clique_botao:ler_minibook,2025-01-04 16:06:54+00
51fcc12d-f5e2-4e87-aa83-f80ae98a5ad0,34,Feminino,"['Tecnologia', 'Notícias']",email,iOS,Apple,iPhone SE,1.1,Ativo,0.00,clique_botao:ouvir_audiobook,2025-01-04 16:31:54+00
5200bca0-80f7-4bb7-af54-26139f985eff,24,Outro,['Esportes'],mms,Android,Xiaomi,Mi 11,1.2,Ativo,2.85,visualizacao_tela:instalacao,2025-03-04 17:31:42+00
5200bca0-80f7-4bb7-af54-26139f985eff,24,Outro,['Esportes'],mms,Android,Xiaomi,Mi 11,1.2,Ativo,2.85,clique_botao:criar_conta,2025-03-04 17:36:42+00
5200bca0-80f7-4bb7-af54-26139f985eff,24,Outro,['Esportes'],mms,Android,Xiaomi,Mi 11,1.2,Ativo,2.85,clique_botao:cadastro,2025-03-04 17:38:42+00
52162030-57b9-454e-b78f-b4c5a7c9f31e,54,Masculino,['Música'],mms,iOS,Apple,iPhone 12,1.1,Inativo,1.97,visualizacao_tela:instalacao,2025-02-13 06:57:37+00
52162030-57b9-454e-b78f-b4c5a7c9f31e,54,Masculino,['Música'],mms,iOS,Apple,iPhone 12,1.1,Inativo,1.97,clique_botao:criar_conta,2025-02-13 07:01:37+00
52162030-57b9-454e-b78f-b4c5a7c9f31e,54,Masculino,['Música'],mms,iOS,Apple,iPhone 12,1.1,Inativo,1.97,clique_botao:cadastro,2025-02-13 07:04:37+00
52162030-57b9-454e-b78f-b4c5a7c9f31e,54,Masculino,['Música'],mms,iOS,Apple,iPhone 12,1.1,Inativo,1.97,clique_botao:pin_cadastro,2025-02-13 07:07:37+00
5272456c-1d8f-4f31-b467-0bfa9813dfc5,30,Feminino,['Viagens'],email,Android,Xiaomi,Mi 11,1,Ativo,4.38,visualizacao_tela:instalacao,2025-03-15 12:31:08+00
5272456c-1d8f-4f31-b467-0bfa9813dfc5,30,Feminino,['Viagens'],email,Android,Xiaomi,Mi 11,1,Ativo,4.38,clique_botao:criar_conta,2025-03-15 12:33:08+00
5272456c-1d8f-4f31-b467-0bfa9813dfc5,30,Feminino,['Viagens'],email,Android,Xiaomi,Mi 11,1,Ativo,4.38,clique_botao:cadastro,2025-03-15 12:34:08+00
5272456c-1d8f-4f31-b467-0bfa9813dfc5,30,Feminino,['Viagens'],email,Android,Xiaomi,Mi 11,1,Ativo,4.38,clique_botao:pin_cadastro,2025-03-15 12:38:08+00
5272456c-1d8f-4f31-b467-0bfa9813dfc5,30,Feminino,['Viagens'],email,Android,Xiaomi,Mi 11,1,Ativo,4.38,visualizacao_tela:inicio,2025-03-15 12:43:08+00
5272456c-1d8f-4f31-b467-0bfa9813dfc5,30,Feminino,['Viagens'],email,Android,Xiaomi,Mi 11,1,Ativo,4.38,clique_botao:minibook,2025-03-15 13:38:08+00
5272456c-1d8f-4f31-b467-0bfa9813dfc5,30,Feminino,['Viagens'],email,Android,Xiaomi,Mi 11,1,Ativo,4.38,clique_botao:ler_minibook,2025-03-15 13:58:08+00
5272456c-1d8f-4f31-b467-0bfa9813dfc5,30,Feminino,['Viagens'],email,Android,Xiaomi,Mi 11,1,Ativo,4.38,clique_botao:ouvir_audiobook,2025-03-15 14:58:08+00
5272456c-1d8f-4f31-b467-0bfa9813dfc5,30,Feminino,['Viagens'],email,Android,Xiaomi,Mi 11,1,Ativo,4.38,clique_botao:ebook,2025-03-15 15:44:08+00
5272456c-1d8f-4f31-b467-0bfa9813dfc5,30,Feminino,['Viagens'],email,Android,Xiaomi,Mi 11,1,Ativo,4.38,clique_botao:ebook,2025-03-15 15:54:08+00
5272456c-1d8f-4f31-b467-0bfa9813dfc5,30,Feminino,['Viagens'],email,Android,Xiaomi,Mi 11,1,Ativo,4.38,clique_botao:ler_ebook,2025-03-15 16:49:08+00
5272456c-1d8f-4f31-b467-0bfa9813dfc5,30,Feminino,['Viagens'],email,Android,Xiaomi,Mi 11,1,Ativo,4.38,clique_botao:ler_ebook,2025-03-15 17:36:08+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,visualizacao_tela:instalacao,2025-02-02 12:51:14+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,clique_botao:criar_conta,2025-02-02 12:54:14+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,clique_botao:cadastro,2025-02-02 12:57:14+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,clique_botao:pin_cadastro,2025-02-02 12:58:14+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,visualizacao_tela:inicio,2025-02-02 12:59:14+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,clique_botao:ebook,2025-02-02 13:58:14+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,clique_botao:minibook,2025-02-02 14:54:14+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,clique_botao:minibook,2025-02-02 15:46:14+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,clique_botao:ler_minibook,2025-02-02 15:54:14+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,clique_botao:audiobook,2025-02-02 16:48:14+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,clique_botao:ouvir_audiobook,2025-02-02 17:06:14+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,clique_botao:ebook,2025-02-02 17:59:14+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,clique_botao:ler_ebook,2025-02-02 18:19:14+00
52784a7b-961c-47ad-8f31-df49a3b8cce7,26,Masculino,"['Viagens', 'Viagens']",mms,iOS,Apple,iPhone 12,2,Inativo,4.61,clique_botao:audiobook,2025-02-02 19:16:14+00
528b098d-f65e-4ecf-9083-6fce8e0f0f21,36,Feminino,['Viagens'],push,Android,Motorola,Moto G Stylus,2,Ativo,3.87,visualizacao_tela:instalacao,2025-03-01 04:43:19+00
528b098d-f65e-4ecf-9083-6fce8e0f0f21,36,Feminino,['Viagens'],push,Android,Motorola,Moto G Stylus,2,Ativo,3.87,clique_botao:criar_conta,2025-03-01 04:44:19+00
528b098d-f65e-4ecf-9083-6fce8e0f0f21,36,Feminino,['Viagens'],push,Android,Motorola,Moto G Stylus,2,Ativo,3.87,clique_botao:cadastro,2025-03-01 04:46:19+00
52f18fdd-bfeb-45d4-9df6-b02b16aa47b9,58,Feminino,['Leitura'],email,iOS,Apple,iPhone 12,1,Ativo,3.89,visualizacao_tela:instalacao,2025-02-14 16:41:09+00
52f18fdd-bfeb-45d4-9df6-b02b16aa47b9,58,Feminino,['Leitura'],email,iOS,Apple,iPhone 12,1,Ativo,3.89,clique_botao:criar_conta,2025-02-14 16:44:09+00
52f18fdd-bfeb-45d4-9df6-b02b16aa47b9,58,Feminino,['Leitura'],email,iOS,Apple,iPhone 12,1,Ativo,3.89,clique_botao:cadastro,2025-02-14 16:48:09+00
532874d9-da7a-4b04-9ad1-ca687816c07d,23,Outro,"['Viagens', 'Esportes']",email,iOS,Apple,iPhone 13,1,Ativo,4.24,visualizacao_tela:instalacao,2025-02-20 20:18:09+00
532874d9-da7a-4b04-9ad1-ca687816c07d,23,Outro,"['Viagens', 'Esportes']",email,iOS,Apple,iPhone 13,1,Ativo,4.24,clique_botao:criar_conta,2025-02-20 20:22:09+00
532874d9-da7a-4b04-9ad1-ca687816c07d,23,Outro,"['Viagens', 'Esportes']",email,iOS,Apple,iPhone 13,1,Ativo,4.24,clique_botao:cadastro,2025-02-20 20:23:09+00
532874d9-da7a-4b04-9ad1-ca687816c07d,23,Outro,"['Viagens', 'Esportes']",email,iOS,Apple,iPhone 13,1,Ativo,4.24,clique_botao:pin_cadastro,2025-02-20 20:27:09+00
539c1d22-e949-427a-8ecf-ba8a8e58006b,23,Masculino,"['Esportes', 'Notícias', 'Esportes']",email,Android,Samsung,Galaxy S21,1.1,Ativo,4.81,visualizacao_tela:instalacao,2025-03-27 09:50:41+00
539c1d22-e949-427a-8ecf-ba8a8e58006b,23,Masculino,"['Esportes', 'Notícias', 'Esportes']",email,Android,Samsung,Galaxy S21,1.1,Ativo,4.81,clique_botao:criar_conta,2025-03-27 09:54:41+00
539c1d22-e949-427a-8ecf-ba8a8e58006b,23,Masculino,"['Esportes', 'Notícias', 'Esportes']",email,Android,Samsung,Galaxy S21,1.1,Ativo,4.81,clique_botao:cadastro,2025-03-27 09:56:41+00
53c32c59-0e64-4eb2-b18a-419a314c5756,40,Masculino,"['Notícias', 'Leitura']",mms,Android,Motorola,Moto G Power,1.1,Ativo,0.54,visualizacao_tela:instalacao,2025-03-26 11:34:00+00
53c32c59-0e64-4eb2-b18a-419a314c5756,40,Masculino,"['Notícias', 'Leitura']",mms,Android,Motorola,Moto G Power,1.1,Ativo,0.54,clique_botao:criar_conta,2025-03-26 11:37:00+00
53c32c59-0e64-4eb2-b18a-419a314c5756,40,Masculino,"['Notícias', 'Leitura']",mms,Android,Motorola,Moto G Power,1.1,Ativo,0.54,clique_botao:cadastro,2025-03-26 11:38:00+00
53c32c59-0e64-4eb2-b18a-419a314c5756,40,Masculino,"['Notícias', 'Leitura']",mms,Android,Motorola,Moto G Power,1.1,Ativo,0.54,clique_botao:pin_cadastro,2025-03-26 11:42:00+00
53c400a4-33fd-4b1e-95d7-1ef993d64197,36,Outro,"['Esportes', 'Leitura']",email,Android,Samsung,Galaxy S21,2,Ativo,0.00,visualizacao_tela:instalacao,2025-02-15 20:39:25+00
54441b18-6ba1-4e1a-ad54-5c999ad20c55,60,Outro,"['Esportes', 'Leitura']",push,iOS,Apple,iPhone SE,1.2,Ativo,1.35,visualizacao_tela:instalacao,2025-02-08 14:47:57+00
54441b18-6ba1-4e1a-ad54-5c999ad20c55,60,Outro,"['Esportes', 'Leitura']",push,iOS,Apple,iPhone SE,1.2,Ativo,1.35,clique_botao:criar_conta,2025-02-08 14:48:57+00
54441b18-6ba1-4e1a-ad54-5c999ad20c55,60,Outro,"['Esportes', 'Leitura']",push,iOS,Apple,iPhone SE,1.2,Ativo,1.35,clique_botao:cadastro,2025-02-08 14:49:57+00
5468d359-69d7-4f33-a74b-23c0f84f2b27,19,Feminino,"['Tecnologia', 'Música']",sms,Android,Xiaomi,Poco X3,1.1,Ativo,2.38,visualizacao_tela:instalacao,2025-01-20 18:14:07+00
5468d359-69d7-4f33-a74b-23c0f84f2b27,19,Feminino,"['Tecnologia', 'Música']",sms,Android,Xiaomi,Poco X3,1.1,Ativo,2.38,clique_botao:criar_conta,2025-01-20 18:17:07+00
5468d359-69d7-4f33-a74b-23c0f84f2b27,19,Feminino,"['Tecnologia', 'Música']",sms,Android,Xiaomi,Poco X3,1.1,Ativo,2.38,clique_botao:cadastro,2025-01-20 18:22:07+00
5468d359-69d7-4f33-a74b-23c0f84f2b27,19,Feminino,"['Tecnologia', 'Música']",sms,Android,Xiaomi,Poco X3,1.1,Ativo,2.38,clique_botao:pin_cadastro,2025-01-20 18:26:07+00
5468d359-69d7-4f33-a74b-23c0f84f2b27,19,Feminino,"['Tecnologia', 'Música']",sms,Android,Xiaomi,Poco X3,1.1,Ativo,2.38,visualizacao_tela:inicio,2025-01-20 18:31:07+00
5468d359-69d7-4f33-a74b-23c0f84f2b27,19,Feminino,"['Tecnologia', 'Música']",sms,Android,Xiaomi,Poco X3,1.1,Ativo,2.38,clique_botao:ebook,2025-01-20 19:17:07+00
5468d359-69d7-4f33-a74b-23c0f84f2b27,19,Feminino,"['Tecnologia', 'Música']",sms,Android,Xiaomi,Poco X3,1.1,Ativo,2.38,clique_botao:ler_ebook,2025-01-20 19:33:07+00
5468d359-69d7-4f33-a74b-23c0f84f2b27,19,Feminino,"['Tecnologia', 'Música']",sms,Android,Xiaomi,Poco X3,1.1,Ativo,2.38,clique_botao:minibook,2025-01-20 19:44:07+00
