usuario_id,evento,data_hora,canal,plataforma,marca,modelo,versao_app
25993933-95d4-4d38-b4bb-1da4376967bb,clique_botao:pin_cadastro,2025-02-16 17:37:29+00,email,Android,Samsung,Galaxy M32,2
25993933-95d4-4d38-b4bb-1da4376967bb,visualizacao_tela:inicio,2025-02-16 17:40:29+00,email,Android,Samsung,Galaxy M32,2
25993933-95d4-4d38-b4bb-1da4376967bb,clique_botao:minibook,2025-02-16 18:05:29+00,email,Android,Samsung,Galaxy M32,2
25993933-95d4-4d38-b4bb-1da4376967bb,clique_botao:ler_minibook,2025-02-16 18:16:29+00,email,Android,Samsung,Galaxy M32,2
25993933-95d4-4d38-b4bb-1da4376967bb,clique_botao:audiobook,2025-02-16 19:04:29+00,email,Android,Samsung,Galaxy M32,2
25993933-95d4-4d38-b4bb-1da4376967bb,clique_botao:minibook,2025-02-16 19:15:29+00,email,Android,Samsung,Galaxy M32,2
25993933-95d4-4d38-b4bb-1da4376967bb,clique_botao:ler_minibook,2025-02-16 19:31:29+00,email,Android,Samsung,Galaxy M32,2
25993933-95d4-4d38-b4bb-1da4376967bb,clique_botao:audiobook,2025-02-16 19:47:29+00,email,Android,Samsung,Galaxy M32,2
25993933-95d4-4d38-b4bb-1da4376967bb,clique_botao:audiobook,2025-02-16 20:47:29+00,email,Android,Samsung,Galaxy M32,2
25993933-95d4-4d38-b4bb-1da4376967bb,clique_botao:ler_minibook,2025-02-16 21:24:29+00,email,Android,Samsung,Galaxy M32,2
25f92d6d-70f7-4e9c-b8fb-72e070850c59,visualizacao_tela:instalacao,2025-03-25 14:30:06+00,push,iOS,Apple,iPhone 13,2
25f92d6d-70f7-4e9c-b8fb-72e070850c59,clique_botao:criar_conta,2025-03-25 14:31:06+00,push,iOS,Apple,iPhone 13,2
2649b7ce-521f-47a7-8021-bd832defc2cb,visualizacao_tela:instalacao,2025-03-16 14:03:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:criar_conta,2025-03-16 14:07:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:cadastro,2025-03-16 14:09:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:pin_cadastro,2025-03-16 14:10:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,visualizacao_tela:inicio,2025-03-16 14:14:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:audiobook,2025-03-16 14:44:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:ouvir_audiobook,2025-03-16 14:50:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:audiobook,2025-03-16 15:34:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:ebook,2025-03-16 15:56:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:ler_ebook,2025-03-16 16:21:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:minibook,2025-03-16 16:41:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:ouvir_audiobook,2025-03-16 16:58:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:ler_ebook,2025-03-16 17:15:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:ouvir_audiobook,2025-03-16 17:21:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:ouvir_audiobook,2025-03-16 17:59:05+00,sms,Android,Samsung,Galaxy S21,1.2
2649b7ce-521f-47a7-8021-bd832defc2cb,clique_botao:ouvir_audiobook,2025-03-16 18:11:05+00,sms,Android,Samsung,Galaxy S21,1.2
264a0e39-1d91-4c12-9274-22a6754aa631,visualizacao_tela:instalacao,2025-01-22 22:37:27+00,email,Android,LG,K51,1
264a0e39-1d91-4c12-9274-22a6754aa631,clique_botao:criar_conta,2025-01-22 22:40:27+00,email,Android,LG,K51,1
264a0e39-1d91-4c12-9274-22a6754aa631,clique_botao:cadastro,2025-01-22 22:43:27+00,email,Android,LG,K51,1
264a0e39-1d91-4c12-9274-22a6754aa631,clique_botao:pin_cadastro,2025-01-22 22:44:27+00,email,Android,LG,K51,1
267f8895-6597-41aa-a891-55bfa64afff8,visualizacao_tela:instalacao,2025-01-19 15:30:00+00,sms,iOS,Apple,iPhone 13,1.1
267f8895-6597-41aa-a891-55bfa64afff8,clique_botao:criar_conta,2025-01-19 15:35:00+00,sms,iOS,Apple,iPhone 13,1.1
267f8895-6597-41aa-a891-55bfa64afff8,clique_botao:cadastro,2025-01-19 15:38:00+00,sms,iOS,Apple,iPhone 13,1.1
267f8895-6597-41aa-a891-55bfa64afff8,clique_botao:pin_cadastro,2025-01-19 15:40:00+00,sms,iOS,Apple,iPhone 13,1.1
2688d0ba-7abc-41d4-92b6-f9d21ac7361f,visualizacao_tela:instalacao,2025-02-14 07:23:49+00,push,Android,Xiaomi,Mi 11,1.2
2688d0ba-7abc-41d4-92b6-f9d21ac7361f,clique_botao:criar_conta,2025-02-14 07:25:49+00,push,Android,Xiaomi,Mi 11,1.2
2688d0ba-7abc-41d4-92b6-f9d21ac7361f,clique_botao:cadastro,2025-02-14 07:28:49+00,push,Android,Xiaomi,Mi 11,1.2
2688d0ba-7abc-41d4-92b6-f9d21ac7361f,clique_botao:pin_cadastro,2025-02-14 07:32:49+00,push,Android,Xiaomi,Mi 11,1.2
2688d0ba-7abc-41d4-92b6-f9d21ac7361f,visualizacao_tela:inicio,2025-02-14 07:37:49+00,push,Android,Xiaomi,Mi 11,1.2
2688d0ba-7abc-41d4-92b6-f9d21ac7361f,clique_botao:ler_ebook,2025-02-14 07:57:49+00,push,Android,Xiaomi,Mi 11,1.2
2688d0ba-7abc-41d4-92b6-f9d21ac7361f,clique_botao:minibook,2025-02-14 08:41:49+00,push,Android,Xiaomi,Mi 11,1.2
2688d0ba-7abc-41d4-92b6-f9d21ac7361f,clique_botao:audiobook,2025-02-14 09:02:49+00,push,Android,Xiaomi,Mi 11,1.2
26959e9b-abae-4cee-9b05-39708356ec9c,visualizacao_tela:instalacao,2025-01-27 18:34:36+00,sms,iOS,Apple,iPhone SE,1.2
26959e9b-abae-4cee-9b05-39708356ec9c,clique_botao:criar_conta,2025-01-27 18:38:36+00,sms,iOS,Apple,iPhone SE,1.2
26959e9b-abae-4cee-9b05-39708356ec9c,clique_botao:cadastro,2025-01-27 18:43:36+00,sms,iOS,Apple,iPhone SE,1.2
26959e9b-abae-4cee-9b05-39708356ec9c,clique_botao:pin_cadastro,2025-01-27 18:44:36+00,sms,iOS,Apple,iPhone SE,1.2
26e2badc-c8bf-414c-bb58-7f1fadedc6d3,visualizacao_tela:instalacao,2025-02-13 03:44:16+00,mms,Android,LG,K51,2
26e2badc-c8bf-414c-bb58-7f1fadedc6d3,clique_botao:criar_conta,2025-02-13 03:45:16+00,mms,Android,LG,K51,2
26e2badc-c8bf-414c-bb58-7f1fadedc6d3,clique_botao:cadastro,2025-02-13 03:46:16+00,mms,Android,LG,K51,2
270a67f1-0452-426b-8ca9-3c2164bc8fa4,visualizacao_tela:instalacao,2025-03-16 06:19:04+00,push,Android,Samsung,Galaxy A52,1
270a67f1-0452-426b-8ca9-3c2164bc8fa4,clique_botao:criar_conta,2025-03-16 06:24:04+00,push,Android,Samsung,Galaxy A52,1
270a67f1-0452-426b-8ca9-3c2164bc8fa4,clique_botao:cadastro,2025-03-16 06:28:04+00,push,Android,Samsung,Galaxy A52,1
276aee95-97fe-446f-b9e0-d86ef08dcad8,visualizacao_tela:instalacao,2025-02-15 23:47:51+00,mms,Android,Samsung,Galaxy A52,1
276aee95-97fe-446f-b9e0-d86ef08dcad8,clique_botao:criar_conta,2025-02-15 23:49:51+00,mms,Android,Samsung,Galaxy A52,1
276aee95-97fe-446f-b9e0-d86ef08dcad8,clique_botao:cadastro,2025-02-15 23:50:51+00,mms,Android,Samsung,Galaxy A52,1
27ce3e4c-5592-43f2-ad4c-f141f48fbde7,visualizacao_tela:instalacao,2025-02-04 16:46:46+00,email,Android,LG,K51,2
27ce3e4c-5592-43f2-ad4c-f141f48fbde7,clique_botao:criar_conta,2025-02-04 16:50:46+00,email,Android,LG,K51,2
27ce3e4c-5592-43f2-ad4c-f141f48fbde7,clique_botao:cadastro,2025-02-04 16:51:46+00,email,Android,LG,K51,2
27ce3e4c-5592-43f2-ad4c-f141f48fbde7,clique_botao:pin_cadastro,2025-02-04 16:56:46+00,email,Android,LG,K51,2
28acd53b-a90a-4c14-9034-60ff8a1291bb,visualizacao_tela:instalacao,2025-03-01 10:43:40+00,sms,Android,Motorola,Moto Edge,1
29c060fc-0e38-433a-bd47-21079b212435,visualizacao_tela:instalacao,2025-02-08 18:14:21+00,mms,iOS,Apple,iPhone 12,1
29eaa917-0ba3-435f-870e-e3fc4b778b96,visualizacao_tela:instalacao,2025-02-25 23:56:28+00,sms,iOS,Apple,iPhone 13,1
29eaa917-0ba3-435f-870e-e3fc4b778b96,clique_botao:criar_conta,2025-02-26 00:01:28+00,sms,iOS,Apple,iPhone 13,1
29eaa917-0ba3-435f-870e-e3fc4b778b96,clique_botao:cadastro,2025-02-26 00:06:28+00,sms,iOS,Apple,iPhone 13,1
29ed3ab0-fa47-4fdb-9dc1-1394df463475,visualizacao_tela:instalacao,2025-02-04 01:18:05+00,email,iOS,Apple,iPhone SE,1.2
29ed3ab0-fa47-4fdb-9dc1-1394df463475,clique_botao:criar_conta,2025-02-04 01:22:05+00,email,iOS,Apple,iPhone SE,1.2
2a1be7db-e3ad-4008-98e5-96fd737e28a7,visualizacao_tela:instalacao,2025-02-05 05:14:43+00,push,iOS,Apple,iPhone SE,1
2a2fbf68-f611-4322-9c82-31db6388d5dc,clique_botao:cadastro,2025-01-05 23:52:19+00,email,iOS,Apple,iPhone 12,1.1
2a2fbf68-f611-4322-9c82-31db6388d5dc,visualizacao_tela:instalacao,2025-01-05 23:49:19+00,email,iOS,Apple,iPhone 12,1.1
2a2fbf68-f611-4322-9c82-31db6388d5dc,clique_botao:criar_conta,2025-01-05 23:51:19+00,email,iOS,Apple,iPhone 12,1.1
2a69451b-3b95-4214-b3f3-181cdf6e4406,visualizacao_tela:instalacao,2025-02-27 07:01:14+00,mms,Android,Samsung,Galaxy M32,2
2a6dcb48-f9b8-4cde-b7ce-f9780c23487d,visualizacao_tela:instalacao,2025-03-01 01:30:27+00,push,Android,Xiaomi,Mi 11,1.1
2a6dcb48-f9b8-4cde-b7ce-f9780c23487d,clique_botao:criar_conta,2025-03-01 01:33:27+00,push,Android,Xiaomi,Mi 11,1.1
2a6dcb48-f9b8-4cde-b7ce-f9780c23487d,clique_botao:cadastro,2025-03-01 01:36:27+00,push,Android,Xiaomi,Mi 11,1.1
2a6dcb48-f9b8-4cde-b7ce-f9780c23487d,clique_botao:pin_cadastro,2025-03-01 01:38:27+00,push,Android,Xiaomi,Mi 11,1.1
2afe66f1-76a6-4e96-802b-e0f6d437f3ba,visualizacao_tela:instalacao,2025-03-12 12:23:29+00,mms,iOS,Apple,iPhone 12,1.2
2b2c070b-a2a2-4c68-9fc6-262c33dce632,visualizacao_tela:instalacao,2025-03-04 03:29:06+00,email,iOS,Apple,iPhone 12,1.1
2b6449ef-8478-4765-8801-6eb42eadeac9,visualizacao_tela:instalacao,2025-03-12 10:04:02+00,email,Android,Motorola,Moto Edge,1.2
2b6449ef-8478-4765-8801-6eb42eadeac9,clique_botao:criar_conta,2025-03-12 10:09:02+00,email,Android,Motorola,Moto Edge,1.2
2b6449ef-8478-4765-8801-6eb42eadeac9,clique_botao:cadastro,2025-03-12 10:13:02+00,email,Android,Motorola,Moto Edge,1.2
2b6c4cee-5fe9-4fed-9041-13e914f157be,visualizacao_tela:instalacao,2025-02-03 11:28:01+00,mms,Android,Xiaomi,Poco X3,1.2
2b6c4cee-5fe9-4fed-9041-13e914f157be,clique_botao:criar_conta,2025-02-03 11:33:01+00,mms,Android,Xiaomi,Poco X3,1.2
2b6c4cee-5fe9-4fed-9041-13e914f157be,clique_botao:cadastro,2025-02-03 11:37:01+00,mms,Android,Xiaomi,Poco X3,1.2
2b6c4cee-5fe9-4fed-9041-13e914f157be,clique_botao:pin_cadastro,2025-02-03 11:40:01+00,mms,Android,Xiaomi,Poco X3,1.2
2b7279f0-18e7-4459-905f-9de44c83b857,visualizacao_tela:instalacao,2025-01-26 22:00:12+00,sms,Android,Motorola,Moto G Power,2
2b7279f0-18e7-4459-905f-9de44c83b857,clique_botao:criar_conta,2025-01-26 22:05:12+00,sms,Android,Motorola,Moto G Power,2
2b7279f0-18e7-4459-905f-9de44c83b857,clique_botao:cadastro,2025-01-26 22:07:12+00,sms,Android,Motorola,Moto G Power,2
2ba4e972-89a8-4d51-8fc9-e14fd746e84b,visualizacao_tela:instalacao,2025-02-20 11:56:42+00,push,Android,Motorola,Moto G Power,2
2ba4e972-89a8-4d51-8fc9-e14fd746e84b,clique_botao:criar_conta,2025-02-20 11:57:42+00,push,Android,Motorola,Moto G Power,2
2ba4e972-89a8-4d51-8fc9-e14fd746e84b,clique_botao:cadastro,2025-02-20 11:59:42+00,push,Android,Motorola,Moto G Power,2
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,visualizacao_tela:instalacao,2025-02-04 03:56:25+00,push,iOS,Apple,iPhone 13,1
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,clique_botao:criar_conta,2025-02-04 04:01:25+00,push,iOS,Apple,iPhone 13,1
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,clique_botao:cadastro,2025-02-04 04:03:25+00,push,iOS,Apple,iPhone 13,1
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,clique_botao:pin_cadastro,2025-02-04 04:05:25+00,push,iOS,Apple,iPhone 13,1
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,visualizacao_tela:inicio,2025-02-04 04:08:25+00,push,iOS,Apple,iPhone 13,1
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,clique_botao:audiobook,2025-02-04 04:50:25+00,push,iOS,Apple,iPhone 13,1
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,clique_botao:minibook,2025-02-04 05:36:25+00,push,iOS,Apple,iPhone 13,1
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,clique_botao:ler_minibook,2025-02-04 05:51:25+00,push,iOS,Apple,iPhone 13,1
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,clique_botao:minibook,2025-02-04 06:45:25+00,push,iOS,Apple,iPhone 13,1
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,clique_botao:ler_minibook,2025-02-04 07:06:25+00,push,iOS,Apple,iPhone 13,1
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,clique_botao:audiobook,2025-02-04 07:17:25+00,push,iOS,Apple,iPhone 13,1
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,clique_botao:ouvir_audiobook,2025-02-04 07:22:25+00,push,iOS,Apple,iPhone 13,1
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,clique_botao:audiobook,2025-02-04 08:18:25+00,push,iOS,Apple,iPhone 13,1
2bb6e3e3-8df7-4d54-bf5a-4974b08f4e0c,clique_botao:ler_ebook,2025-02-04 08:23:25+00,push,iOS,Apple,iPhone 13,1
2bf030db-8a71-4009-ae2d-8774c86d3275,visualizacao_tela:instalacao,2025-01-16 18:21:21+00,mms,iOS,Apple,iPhone 13,1
2bf030db-8a71-4009-ae2d-8774c86d3275,clique_botao:criar_conta,2025-01-16 18:26:21+00,mms,iOS,Apple,iPhone 13,1
2bf030db-8a71-4009-ae2d-8774c86d3275,clique_botao:cadastro,2025-01-16 18:31:21+00,mms,iOS,Apple,iPhone 13,1
2bf79605-8bd4-4e98-87ce-29b6550ac0b4,visualizacao_tela:instalacao,2025-02-25 02:28:59+00,mms,iOS,Apple,iPhone 12,1.2
2bf79605-8bd4-4e98-87ce-29b6550ac0b4,clique_botao:criar_conta,2025-02-25 02:33:59+00,mms,iOS,Apple,iPhone 12,1.2
2bf79605-8bd4-4e98-87ce-29b6550ac0b4,clique_botao:cadastro,2025-02-25 02:37:59+00,mms,iOS,Apple,iPhone 12,1.2
2bf79605-8bd4-4e98-87ce-29b6550ac0b4,clique_botao:pin_cadastro,2025-02-25 02:38:59+00,mms,iOS,Apple,iPhone 12,1.2
2c134962-296a-4f02-8e8c-29796f1948bc,visualizacao_tela:instalacao,2025-01-13 04:23:46+00,push,iOS,Apple,iPhone 12,1.1
2c16b2ba-8325-4ebd-9e5f-f9e8e49f9fa8,visualizacao_tela:instalacao,2025-03-23 06:08:24+00,email,iOS,Apple,iPhone SE,1
2c16b2ba-8325-4ebd-9e5f-f9e8e49f9fa8,clique_botao:criar_conta,2025-03-23 06:11:24+00,email,iOS,Apple,iPhone SE,1
2c16b2ba-8325-4ebd-9e5f-f9e8e49f9fa8,clique_botao:cadastro,2025-03-23 06:14:24+00,email,iOS,Apple,iPhone SE,1
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,visualizacao_tela:instalacao,2025-03-05 18:11:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:criar_conta,2025-03-05 18:13:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:cadastro,2025-03-05 18:15:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:pin_cadastro,2025-03-05 18:18:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,visualizacao_tela:inicio,2025-03-05 18:20:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:audiobook,2025-03-05 18:58:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:ouvir_audiobook,2025-03-05 19:27:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:audiobook,2025-03-05 20:14:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:ouvir_audiobook,2025-03-05 20:28:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:minibook,2025-03-05 20:52:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:ler_minibook,2025-03-05 21:15:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:minibook,2025-03-05 21:51:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:ler_minibook,2025-03-05 21:57:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:minibook,2025-03-05 22:22:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:ler_minibook,2025-03-05 22:46:20+00,sms,Android,LG,Velvet,1.2
2c5048aa-f43b-48d9-a4ad-45b8bbce1e14,clique_botao:ler_ebook,2025-03-05 23:02:20+00,sms,Android,LG,Velvet,1.2
2c719885-3b62-48a4-b5ca-a7feb8cae69c,visualizacao_tela:instalacao,2025-01-08 11:32:41+00,mms,iOS,Apple,iPhone SE,1.1
2c719885-3b62-48a4-b5ca-a7feb8cae69c,clique_botao:criar_conta,2025-01-08 11:35:41+00,mms,iOS,Apple,iPhone SE,1.1
2c719885-3b62-48a4-b5ca-a7feb8cae69c,clique_botao:cadastro,2025-01-08 11:39:41+00,mms,iOS,Apple,iPhone SE,1.1
2c719885-3b62-48a4-b5ca-a7feb8cae69c,clique_botao:pin_cadastro,2025-01-08 11:44:41+00,mms,iOS,Apple,iPhone SE,1.1
2c719885-3b62-48a4-b5ca-a7feb8cae69c,visualizacao_tela:inicio,2025-01-08 11:49:41+00,mms,iOS,Apple,iPhone SE,1.1
2c719885-3b62-48a4-b5ca-a7feb8cae69c,clique_botao:audiobook,2025-01-08 12:14:41+00,mms,iOS,Apple,iPhone SE,1.1
2c719885-3b62-48a4-b5ca-a7feb8cae69c,clique_botao:ebook,2025-01-08 13:04:41+00,mms,iOS,Apple,iPhone SE,1.1
2c719885-3b62-48a4-b5ca-a7feb8cae69c,clique_botao:ler_ebook,2025-01-08 13:16:41+00,mms,iOS,Apple,iPhone SE,1.1
2c719885-3b62-48a4-b5ca-a7feb8cae69c,clique_botao:minibook,2025-01-08 13:40:41+00,mms,iOS,Apple,iPhone SE,1.1
2c719885-3b62-48a4-b5ca-a7feb8cae69c,clique_botao:minibook,2025-01-08 14:03:41+00,mms,iOS,Apple,iPhone SE,1.1
2c719885-3b62-48a4-b5ca-a7feb8cae69c,clique_botao:ebook,2025-01-08 14:59:41+00,mms,iOS,Apple,iPhone SE,1.1
2c719885-3b62-48a4-b5ca-a7feb8cae69c,clique_botao:ler_ebook,2025-01-08 15:07:41+00,mms,iOS,Apple,iPhone SE,1.1
2c719885-3b62-48a4-b5ca-a7feb8cae69c,clique_botao:audiobook,2025-01-08 16:07:41+00,mms,iOS,Apple,iPhone SE,1.1
2c719885-3b62-48a4-b5ca-a7feb8cae69c,clique_botao:ebook,2025-01-08 16:38:41+00,mms,iOS,Apple,iPhone SE,1.1
2c8cc14c-47e9-4af9-804d-c0f96339e43d,visualizacao_tela:instalacao,2025-01-25 15:51:42+00,sms,iOS,Apple,iPhone 12,1
2c8cc14c-47e9-4af9-804d-c0f96339e43d,clique_botao:criar_conta,2025-01-25 15:53:42+00,sms,iOS,Apple,iPhone 12,1
2c8cc14c-47e9-4af9-804d-c0f96339e43d,clique_botao:cadastro,2025-01-25 15:57:42+00,sms,iOS,Apple,iPhone 12,1
2c8cc14c-47e9-4af9-804d-c0f96339e43d,clique_botao:pin_cadastro,2025-01-25 15:59:42+00,sms,iOS,Apple,iPhone 12,1
2c8cc14c-47e9-4af9-804d-c0f96339e43d,visualizacao_tela:inicio,2025-01-25 16:00:42+00,sms,iOS,Apple,iPhone 12,1
2c8cc14c-47e9-4af9-804d-c0f96339e43d,clique_botao:ler_minibook,2025-01-25 16:22:42+00,sms,iOS,Apple,iPhone 12,1
2c8cc14c-47e9-4af9-804d-c0f96339e43d,clique_botao:minibook,2025-01-25 17:00:42+00,sms,iOS,Apple,iPhone 12,1
2cc67e7f-4773-47ac-b0b0-4a996a418d4b,visualizacao_tela:instalacao,2025-03-29 01:45:42+00,mms,iOS,Apple,iPhone 12,1
2cc67e7f-4773-47ac-b0b0-4a996a418d4b,clique_botao:criar_conta,2025-03-29 01:48:42+00,mms,iOS,Apple,iPhone 12,1
2cc67e7f-4773-47ac-b0b0-4a996a418d4b,clique_botao:cadastro,2025-03-29 01:49:42+00,mms,iOS,Apple,iPhone 12,1
2cc67e7f-4773-47ac-b0b0-4a996a418d4b,clique_botao:pin_cadastro,2025-03-29 01:50:42+00,mms,iOS,Apple,iPhone 12,1
2cc67e7f-4773-47ac-b0b0-4a996a418d4b,visualizacao_tela:inicio,2025-03-29 01:51:42+00,mms,iOS,Apple,iPhone 12,1
2cc67e7f-4773-47ac-b0b0-4a996a418d4b,clique_botao:audiobook,2025-03-29 02:34:42+00,mms,iOS,Apple,iPhone 12,1
2cc67e7f-4773-47ac-b0b0-4a996a418d4b,clique_botao:audiobook,2025-03-29 02:49:42+00,mms,iOS,Apple,iPhone 12,1
2cc67e7f-4773-47ac-b0b0-4a996a418d4b,clique_botao:ouvir_audiobook,2025-03-29 03:46:42+00,mms,iOS,Apple,iPhone 12,1
2cc67e7f-4773-47ac-b0b0-4a996a418d4b,clique_botao:ouvir_audiobook,2025-03-29 04:03:42+00,mms,iOS,Apple,iPhone 12,1
2cc67e7f-4773-47ac-b0b0-4a996a418d4b,clique_botao:ouvir_audiobook,2025-03-29 04:12:42+00,mms,iOS,Apple,iPhone 12,1
2cc67e7f-4773-47ac-b0b0-4a996a418d4b,clique_botao:ler_ebook,2025-03-29 04:24:42+00,mms,iOS,Apple,iPhone 12,1
2df25d08-29b5-4bca-a367-8d9f80048c36,visualizacao_tela:instalacao,2025-01-14 13:01:50+00,sms,Android,Motorola,Moto G Stylus,1.1
2df25d08-29b5-4bca-a367-8d9f80048c36,clique_botao:criar_conta,2025-01-14 13:04:50+00,sms,Android,Motorola,Moto G Stylus,1.1
2df25d08-29b5-4bca-a367-8d9f80048c36,clique_botao:cadastro,2025-01-14 13:09:50+00,sms,Android,Motorola,Moto G Stylus,1.1
2df25d08-29b5-4bca-a367-8d9f80048c36,clique_botao:pin_cadastro,2025-01-14 13:13:50+00,sms,Android,Motorola,Moto G Stylus,1.1
2df25d08-29b5-4bca-a367-8d9f80048c36,visualizacao_tela:inicio,2025-01-14 13:14:50+00,sms,Android,Motorola,Moto G Stylus,1.1
2df25d08-29b5-4bca-a367-8d9f80048c36,clique_botao:ebook,2025-01-14 13:22:50+00,sms,Android,Motorola,Moto G Stylus,1.1
2df25d08-29b5-4bca-a367-8d9f80048c36,clique_botao:ler_ebook,2025-01-14 13:52:50+00,sms,Android,Motorola,Moto G Stylus,1.1
2df25d08-29b5-4bca-a367-8d9f80048c36,clique_botao:ebook,2025-01-14 14:48:50+00,sms,Android,Motorola,Moto G Stylus,1.1
2df25d08-29b5-4bca-a367-8d9f80048c36,clique_botao:ler_ebook,2025-01-14 15:12:50+00,sms,Android,Motorola,Moto G Stylus,1.1
2df25d08-29b5-4bca-a367-8d9f80048c36,clique_botao:minibook,2025-01-14 15:49:50+00,sms,Android,Motorola,Moto G Stylus,1.1
2df25d08-29b5-4bca-a367-8d9f80048c36,clique_botao:minibook,2025-01-14 16:41:50+00,sms,Android,Motorola,Moto G Stylus,1.1
2df25d08-29b5-4bca-a367-8d9f80048c36,clique_botao:ouvir_audiobook,2025-01-14 17:25:50+00,sms,Android,Motorola,Moto G Stylus,1.1
2df25d08-29b5-4bca-a367-8d9f80048c36,clique_botao:ebook,2025-01-14 18:13:50+00,sms,Android,Motorola,Moto G Stylus,1.1
2e3a2302-7c05-45a0-a802-a95498d7cdf5,visualizacao_tela:instalacao,2025-02-03 19:43:00+00,email,iOS,Apple,iPhone 12,1.1
2e3a2302-7c05-45a0-a802-a95498d7cdf5,clique_botao:criar_conta,2025-02-03 19:48:00+00,email,iOS,Apple,iPhone 12,1.1
2e3a2302-7c05-45a0-a802-a95498d7cdf5,clique_botao:cadastro,2025-02-03 19:53:00+00,email,iOS,Apple,iPhone 12,1.1
2e3a2302-7c05-45a0-a802-a95498d7cdf5,clique_botao:pin_cadastro,2025-02-03 19:54:00+00,email,iOS,Apple,iPhone 12,1.1
2e3a2302-7c05-45a0-a802-a95498d7cdf5,visualizacao_tela:inicio,2025-02-03 19:56:00+00,email,iOS,Apple,iPhone 12,1.1
2e3a2302-7c05-45a0-a802-a95498d7cdf5,clique_botao:minibook,2025-02-03 20:38:00+00,email,iOS,Apple,iPhone 12,1.1
