usuario_id,interesse
52f18fdd-bfeb-45d4-9df6-b02b16aa47b9,['Leitura']
532874d9-da7a-4b04-9ad1-ca687816c07d,"['Viagens', 'Esportes']"
539c1d22-e949-427a-8ecf-ba8a8e58006b,"['Esportes', 'Notícias', 'Esportes']"
53c32c59-0e64-4eb2-b18a-419a314c5756,"['Notícias', 'Leitura']"
53c400a4-33fd-4b1e-95d7-1ef993d64197,"['Esportes', 'Leitura']"
54441b18-6ba1-4e1a-ad54-5c999ad20c55,"['Esportes', 'Leitura']"
5468d359-69d7-4f33-a74b-23c0f84f2b27,"['Tecnologia', 'Música']"
5490b0ef-9839-42b8-9293-7d6e2cf1ad2b,"['Viagens', 'Viagens']"
54b9fb3e-0a86-4443-bab8-56913060ce80,['Leitura']
54be0fda-880d-43f1-b50f-674ccfbd2f19,['Tecnologia']
54e65fe2-8a5c-49ee-97cb-34876a8f350a,"['Ebook', 'Filmes', 'Notícias']"
552a5378-d035-47f7-80e3-64ec73e5a918,"['Esportes', 'Ebook']"
553ee130-84f6-453e-bb54-345a72aaefdb,"['Tecnologia', 'Viagens', 'Filmes']"
5579dd5a-951a-4616-9aa7-84178abf9e14,"['Leitura', 'Tecnologia', 'Viagens']"
55c59102-e2dd-45ed-a2db-d3d38039ded8,"['Ebook', 'Música', 'Leitura']"
55e74dc9-861c-4142-8b1b-e58abbfb0d58,"['Filmes', 'Filmes', 'Ebook']"
55ed3eff-c72f-4353-8c35-a679aaaa2f17,['Filmes']
56483e41-afee-4a63-8616-5a5fa8c0b235,"['Tecnologia', 'Tecnologia', 'Viagens']"
56939e7b-5ecd-43c2-9b39-425c662715c5,"['Viagens', 'Tecnologia']"
56b3b3db-b555-48ed-b3be-1c4ccc86af10,"['Viagens', 'Ebook', 'Tecnologia']"
577f1b90-5b1e-4db9-9cf6-596dc1ba4c10,"['Viagens', 'Filmes', 'Esportes']"
57ed30f3-15b4-4c1f-9e2d-e1e0df37d979,"['Ebook', 'Notícias', 'Filmes']"
585de1e3-7043-40b9-8847-0521913fa2cd,"['Música', 'Esportes', 'Leitura']"
58f8b825-32f0-4aac-a608-ae1900898a77,"['Música', 'Tecnologia']"
59148135-c6d1-4ecf-bd9a-c8426ede8ed4,"['Ebook', 'Viagens']"
5957650d-969c-4bb2-b860-c76d2cdab8d4,['Música']
599dc798-9731-438c-8135-b6c515f71a31,"['Leitura', 'Tecnologia', 'Música']"
59d9572e-7f5b-4cb0-8eb2-0298e0481328,"['Música', 'Leitura', 'Esportes']"
59da187a-ca61-4d29-938f-e0fa3b6dc5c4,"['Tecnologia', 'Leitura', 'Notícias']"
59f291db-9ce0-4bd7-947d-b24bad30156b,['Tecnologia']
5a237cdd-41cb-471e-97ce-13cbf8c4181f,"['Tecnologia', 'Música', 'Notícias']"
5a3b3330-2e68-4b61-bec9-b873c22cdad9,['Tecnologia']
5aa9118f-dd06-4bda-bbee-81a2b642c59d,"['Viagens', 'Ebook']"
5ae05795-d5de-4489-8722-0e66bcd7c118,['Música']
5af8e0b5-39f2-4c93-a3ea-3c369f72ea4f,"['Esportes', 'Tecnologia', 'Viagens']"
5b15f445-be18-404f-9d01-c960f34ea0d1,"['Notícias', 'Esportes', 'Leitura']"
5b4e39f6-8447-4d2b-98da-18bff17ceaac,['Esportes']
5bc9b1a8-5542-4768-a32a-a5deb4991eab,"['Esportes', 'Notícias', 'Leitura']"
5bcd02b8-b604-4bc6-b7ed-90fc169c2666,"['Viagens', 'Notícias']"
5bd28665-d39a-488a-aa04-e554ceee810d,"['Filmes', 'Leitura', 'Leitura']"
5be2aeec-5d56-4feb-8b35-e1e294427243,"['Esportes', 'Viagens']"
5be44b4e-d7f7-4369-97c0-d0d1b5acb6b0,"['Viagens', 'Notícias']"
5be8c394-49c4-4971-995f-13402624b352,"['Tecnologia', 'Tecnologia', 'Notícias']"
5c2407fe-6266-4382-8a0a-3a254663e7e8,"['Música', 'Filmes']"
5c4065b0-3aa2-43ef-941a-9facfe3ada55,"['Viagens', 'Ebook']"
5c4442eb-b5f2-4ec4-be56-22b1a115b884,"['Viagens', 'Tecnologia']"
5c9e8c92-b288-416a-9cfd-839b38b0a41f,"['Esportes', 'Notícias', 'Viagens']"
5cd31ff7-792a-4cd4-9893-686ce44271f5,"['Tecnologia', 'Tecnologia']"
5d0d17c4-653f-49e2-8741-cf9ccfec047f,"['Leitura', 'Filmes', 'Música']"
5d5dfeaa-bb0c-4766-ad94-7135abe976f8,"['Tecnologia', 'Leitura', 'Viagens']"
5d628645-f8e5-4f2c-8cbc-c0509839b11f,"['Notícias', 'Filmes']"
5e0757c2-d33b-42b1-903f-3df90e6368c0,['Notícias']
5e14e490-3b78-4a9f-9d6e-3014be75ad07,['Filmes']
5ea1f89d-b990-4f97-b96a-1e4045891797,"['Esportes', 'Música']"
5f0411b0-fd2d-4ab2-aa15-4696ea8e3e72,['Música']
5f401fa3-ebdc-4003-9ccf-0162e9226b4b,"['Leitura', 'Ebook']"
5f45e0f9-2175-4b4c-925c-ffaf5862afec,['Notícias']
5f4f2327-d520-41bd-bb1d-4dfeb5644683,['Música']
5f56ed1a-6b71-4127-809e-d1371e85d4e8,"['Viagens', 'Filmes', 'Viagens']"
5f5fe510-8fce-48fa-857e-c61019a90210,"['Filmes', 'Ebook', 'Ebook']"
5f9a7557-945f-4904-bcb5-9029a1d4038c,"['Música', 'Leitura', 'Música']"
5fc11994-7cda-46ca-b166-f386a28297ae,"['Tecnologia', 'Leitura']"
605064b5-b070-4d3f-b2ee-7b15321fffa3,['Viagens']
624b9410-2f06-49cc-b861-801e39a4e627,"['Notícias', 'Filmes']"
6258d417-1bcb-4da9-8f08-e95855554358,['Esportes']
62634c0a-17cc-4bf0-952e-3ac5a89b2c64,"['Viagens', 'Leitura', 'Filmes']"
6278395c-3c50-444a-bcba-2552e7514593,['Música']
62a46d53-c1ea-4779-97ec-19e45da1ab3a,['Notícias']
62d4030c-7449-4c31-aa42-7e09463ca8a7,['Tecnologia']
631fcad0-76b6-41aa-9994-488b202d945d,"['Filmes', 'Filmes']"
63434b95-9f7f-402d-989c-a2152132de9c,"['Música', 'Filmes']"
6392f6e2-bcb1-482c-ab38-a71c96b3252b,"['Música', 'Notícias']"
639381cd-4e9a-476c-8d77-74f7c57f09ec,['Tecnologia']
639fe22d-83fc-4867-8438-4c1f70366765,['Música']
63d63215-22df-452e-9cda-4c4a8f53ed1f,"['Leitura', 'Leitura']"
63dfb531-8ab4-498d-a9bc-ac11c664e887,"['Filmes', 'Notícias']"
647bfe7e-fd90-4352-a6b8-ecc302878ce5,"['Viagens', 'Leitura']"
64a702f3-d8ce-4c8f-8c24-829f647d26db,['Ebook']
64e89ec7-2154-4266-b78d-b7c59f49e5c1,"['Filmes', 'Notícias', 'Ebook']"
653564a7-c515-4ba8-b34e-4664e2be9a04,['Tecnologia']
653c62b0-3a54-456e-a35d-88c62db22854,"['Música', 'Filmes']"
656554c0-6fa6-49fe-8945-30dfbf0c5d0d,['Esportes']
65937c2d-0455-4279-a296-9e62eeead358,['Leitura']
65b306a5-5084-4692-b59f-8cad0913a885,"['Filmes', 'Ebook']"
65de72e9-c9e7-4a27-9e94-7c051bfd5c83,"['Esportes', 'Viagens']"
65ed5745-f53e-4643-b40b-8d0e8f70c487,"['Esportes', 'Esportes']"
65ee4f7a-8a44-4ee1-b050-c55d9ae7a2fc,['Esportes']
66772dbf-7b88-4815-8bc5-ca13c11c8316,['Leitura']
66a617e1-3f86-4440-a6fc-dad202f2bebe,['Filmes']
674e39dc-0acc-42b0-865f-70156d425cb7,['Ebook']
679e0588-66cc-4d77-bba7-024cd2ffcfde,['Viagens']
67c51fb5-26f3-4287-b89f-666ea1632ac0,['Tecnologia']
67e2bf1b-a9a3-423d-9cb3-1c6d018ff63d,"['Viagens', 'Ebook']"
67e521b5-8dae-4856-8eb5-2c724972a222,"['Filmes', 'Filmes', 'Tecnologia']"
68a3ed4c-3fb7-415c-a293-32310b93722f,['Ebook']
68b309c0-58b2-4ad6-ac94-65b5fb30e6e3,['Ebook']
6900cb04-76d1-428d-80b8-68cf058f1e22,"['Esportes', 'Música', 'Filmes']"
6941dcf7-b907-46ca-bffe-b44fda41c253,"['Esportes', 'Ebook', 'Filmes']"
694568d1-1a60-4488-acd7-985df1d6433d,"['Música', 'Tecnologia']"
69562dc1-3924-49c5-8806-39d435e29367,"['Ebook', 'Tecnologia']"
695e3b08-981a-4f63-a8d2-022e2f32c820,['Tecnologia']
697c0b1b-4cf4-48a2-b612-ba7f0ca08548,"['Música', 'Tecnologia', 'Esportes']"
6a875b22-7f04-46a4-9c33-65662eb43adc,['Tecnologia']
6ab57265-d61a-43f5-bee5-d94ba9144567,['Esportes']
6abd5b5c-692e-455a-a1e3-5b440cfc00d1,['Viagens']
6af97b1c-c26f-463c-8253-20ed0078276d,"['Leitura', 'Ebook', 'Música']"
6b282abe-109f-490b-8cd5-fedf9d2b73bd,"['Viagens', 'Leitura']"
6b376f29-9e54-4803-bdd8-13922ea21b1e,"['Esportes', 'Ebook', 'Viagens']"
6bfbd046-b19e-48cb-85b7-442fd033b5f9,"['Esportes', 'Ebook']"
6c0f31b6-daf5-4245-9a3d-8030e61b2ad0,"['Ebook', 'Música', 'Notícias']"
6c49f058-0370-4952-ae25-3326e85536f0,"['Viagens', 'Esportes']"
6c8bd281-72cd-456e-b24c-4710c5f1ed8f,"['Leitura', 'Esportes']"
6cb6a668-dbb0-43f7-b750-a615bacd62b5,['Música']
6cdc34da-13e9-44c5-bb2c-9211b93f504f,"['Viagens', 'Esportes', 'Viagens']"
6d084c74-5e77-43d9-9304-2913586bf895,"['Notícias', 'Filmes', 'Música']"
6d3915d2-c5d2-4726-bf64-3f512fa04565,['Viagens']
6d3c53bd-f891-46ed-9d49-10ce0497c8c7,"['Viagens', 'Leitura', 'Música']"
6d4866fc-0bbd-4131-85c1-2258341c8c0e,"['Música', 'Música', 'Filmes']"
6d75033c-3c6b-45fb-9e27-358acd279788,"['Ebook', 'Ebook', 'Esportes']"
6dc39954-4dc8-4b1e-aa98-c26e757086d2,"['Tecnologia', 'Filmes', 'Ebook']"
6de7e0e3-30ba-4972-a6d3-d58d5eefd369,"['Notícias', 'Viagens']"
6e0f11e9-6c9b-48b3-9265-98f50aa5b9cd,['Tecnologia']
6e1d1d95-a857-48d7-9fc1-5c2937a438f3,['Viagens']
6e7db9d4-0cbc-42e1-8eea-9b4fc81d6a09,"['Filmes', 'Filmes']"
6e8da409-5480-4ec9-bf56-9cea10f433bf,['Ebook']
6fa1579b-34fe-432d-b7c9-6ccf696c8401,['Esportes']
70267eab-32d9-4e28-9792-5922de36c751,"['Ebook', 'Esportes', 'Ebook']"
7043f7fd-626f-4aee-a334-22cd370c6775,"['Leitura', 'Viagens', 'Filmes']"
7059c1a7-2613-46ed-9462-716648acbd05,['Música']
70ac56ca-ffbf-4cbe-909e-f32ed6dd63d7,"['Tecnologia', 'Ebook']"
70d3b7d0-1db3-44b4-92fa-e38a5ee1f86c,['Música']
70d7e132-c1ff-440e-b0f2-e40ccee4a34a,['Música']
7133cffa-4387-430d-a95b-47e62487d5b8,"['Música', 'Notícias']"
713d5155-f25e-426f-aa41-9bf0e921c749,"['Esportes', 'Notícias', 'Tecnologia']"
7171f826-33c1-4c9c-a8a9-ba7175f5da53,"['Música', 'Notícias']"
7190f4eb-4efe-4c2d-89b3-cee3720a18ff,"['Ebook', 'Notícias']"
719f6dbe-3d72-4506-ab0c-8a20431261dc,['Ebook']
71a2de5e-3032-4634-ab9e-9393e40dd714,"['Esportes', 'Tecnologia', 'Notícias']"
71c581e5-3e74-4c9c-ad5c-abe0b2804c0d,"['Música', 'Tecnologia', 'Notícias']"
71cc8714-8537-4921-979d-45c30efd142e,"['Esportes', 'Ebook']"
7221f71c-edbd-4365-8eb4-2d8eaf08bdcb,"['Leitura', 'Esportes']"
722e2a59-e2d4-4004-8c70-59c7c6ac5949,"['Notícias', 'Viagens']"
7256bf96-35be-4c6a-952a-13330aa4a41f,['Tecnologia']
730529cc-340b-44f8-ba4a-f11f7aad424b,"['Notícias', 'Ebook', 'Viagens']"
73123f10-1723-4f5b-b364-95068f09cbf6,"['Música', 'Esportes']"
733a1e30-d442-4a77-851d-6b387486ab5d,['Tecnologia']
73bc5678-18da-4e36-9f62-a957afaccc28,['Notícias']
73c617ba-fd41-4da7-90a1-632221e0ef80,"['Ebook', 'Leitura']"
741d5701-ec9f-4593-b2aa-5ea8c1db38af,['Tecnologia']
742eb88b-229d-4b53-9922-d0032ea06405,['Música']
74a84c89-146b-4c7a-99af-a37b25e75a80,['Notícias']
74afeca8-ed73-4cb2-bbf8-dd6b2ba7c266,"['Filmes', 'Música', 'Ebook']"
750cf86c-0c52-4854-b425-c4a943262af6,"['Leitura', 'Ebook']"
7569cb9e-e097-40cd-8fe6-55e91dd86bc8,['Tecnologia']
75a1265d-b5e3-4880-ac0a-8ed009e45224,['Tecnologia']
75a9d627-565c-4964-b328-8a00a29854e3,"['Notícias', 'Filmes', 'Música']"
75bea48e-4c69-45f9-9163-d9ff83ad7d4c,['Esportes']
75c8f817-7b23-49a7-a9c6-80e1a31f0967,['Ebook']
75cb325d-d2ba-4411-84b3-fb756bf5c004,"['Tecnologia', 'Viagens']"
763c5449-af91-4fa5-939a-3b41c158b49b,['Música']
76433a97-678d-46a7-8461-eafe12bcc353,['Leitura']
7699f07f-a27e-4c92-a93e-a8cd02e9148e,"['Ebook', 'Viagens']"
76ffc348-b966-45a2-bc97-1eac3b3853c1,"['Leitura', 'Viagens']"
7742905f-02fc-4dd4-aff0-ee0490f0f89b,"['Esportes', 'Viagens', 'Música']"
77450f13-0444-43b6-89d1-1e5e32b4ee30,"['Filmes', 'Esportes', 'Filmes']"
775c7315-f16f-4b1c-9ba0-5fe31bbd3027,['Filmes']
780511d4-9aec-476d-afcf-9fa8c5fcd062,"['Esportes', 'Filmes']"
78c6196d-5a63-4ff2-81b0-6e235ee6f0fc,"['Esportes', 'Filmes', 'Viagens']"
78c9af52-37bc-4e2d-9eda-4a38350ec05c,['Viagens']
7942cc82-43c3-4118-9a59-45b7c1cabb99,"['Ebook', 'Tecnologia', 'Viagens']"
797e14d7-dd98-48e4-b0a8-a3549954f1a5,"['Música', 'Ebook']"
79bd8023-f026-47e4-bc1a-9c4a24cf3a18,"['Viagens', 'Viagens', 'Viagens']"
7a13c9a6-2120-4c2e-960d-130684a0447b,['Esportes']
7b1bc7b0-f784-4aea-9e72-b689057ec15c,['Filmes']
7b6e6c8c-f6bc-4599-9a5f-ccf50e1c277c,"['Tecnologia', 'Notícias']"
7c08380d-ec62-4a7b-994e-8948e5a3aa0d,"['Música', 'Tecnologia']"
7c10dc40-92b1-4fce-b105-6d0624e8ad69,"['Tecnologia', 'Leitura', 'Notícias']"
7c32e9e6-eb64-45d9-8a61-1681e2d7d79c,"['Tecnologia', 'Notícias']"
7c8e953e-9cc7-481e-a4b2-6e8d1aefff89,['Tecnologia']
7caad7dc-0edf-4004-aedd-ff8dc83984e9,"['Tecnologia', 'Viagens', 'Ebook']"
7cabc6d2-a0e6-4405-a53f-af3dcf5ede41,"['Notícias', 'Viagens', 'Viagens']"
7d39e307-d143-4944-90cc-1c79c3dabf66,"['Tecnologia', 'Leitura', 'Música']"
7d88688d-6360-4e51-9b8c-bbc5b3e27753,"['Leitura', 'Tecnologia', 'Ebook']"
7d991de2-d644-4628-92c0-126de1c2158e,"['Filmes', 'Tecnologia', 'Música']"
7dc08401-8127-4198-9db6-e238a56143c3,"['Tecnologia', 'Notícias']"
7dc75113-89b2-4276-a57d-d39fea1bcacd,"['Notícias', 'Música']"
7e008845-f6de-4aaf-988f-aaf5551d1ad1,['Ebook']
7e077092-324c-4fd6-bb7b-12131149c208,"['Esportes', 'Filmes', 'Ebook']"
7e2ceeea-72e8-44e7-936e-3d8f9ce880b8,"['Viagens', 'Leitura', 'Tecnologia']"
7e77fe17-1149-4f0a-b680-039e5e463eae,"['Filmes', 'Música', 'Viagens']"
7ebfea00-174b-4d96-af51-68e297067f95,['Tecnologia']
7f0849f1-189c-4a32-9b4e-a9b16377b4e4,"['Notícias', 'Filmes']"
7f239ec4-b5b2-4d11-82a0-08f2a2ba5668,['Ebook']
7f607b01-824d-4493-ac53-a52c39ec596d,"['Esportes', 'Notícias', 'Ebook']"
7fd15f7c-c590-46c2-adf0-ae358528c963,"['Ebook', 'Leitura', 'Filmes']"
8012de28-4c03-4b7e-9eba-07e15c075458,"['Ebook', 'Música']"
81522868-7122-4e8d-9458-3524c2edd085,"['Notícias', 'Viagens']"
815e8388-6228-4a76-9ed8-10a50c0e085a,['Leitura']
83451f41-3b4a-4674-9816-597e1e27d383,"['Leitura', 'Leitura', 'Tecnologia']"
8348d867-e632-4d99-938f-4bdb4af552e6,"['Ebook', 'Tecnologia']"
834b4db6-f31e-4617-b984-291375f5c346,"['Filmes', 'Tecnologia', 'Filmes']"
838dffae-f571-45a0-b833-267873e4e9dc,['Leitura']
83c79e99-d93c-4cea-a6a5-64bf84c208b6,"['Tecnologia', 'Música', 'Viagens']"
83cc7139-1261-4332-9cdc-52d3ff42a557,"['Esportes', 'Música']"
84b8717c-7b7e-48b9-9fd1-75db29d19f12,['Filmes']
8508cb19-011f-4389-b6e0-6467769adff2,"['Música', 'Viagens', 'Esportes']"
85e0e136-15ed-43c6-a74c-5fff2aadf928,['Tecnologia']
862575dd-2333-48c5-8000-38d5f675131c,"['Filmes', 'Música']"
8686337d-faa6-4ec6-83fa-d579f14dda02,"['Filmes', 'Ebook']"
86a10b1e-db93-4779-afef-c1e533e3e06c,"['Música', 'Música']"
86b4815e-4e51-4179-8823-e0bda588bb89,"['Tecnologia', 'Esportes', 'Notícias']"
86ba11db-d82f-41aa-99b8-8616293beabf,"['Leitura', 'Esportes']"
872ee3e3-9abc-40ca-a491-d19401560172,['Filmes']
875a23eb-02fa-4ce3-a226-1ed25cbba7dd,['Notícias']
87b1d608-9211-4ce0-8193-7eb8216aeb01,['Filmes']
88b25508-723a-4b0c-9fb9-a4a09fdef703,"['Filmes', 'Leitura']"
899b127e-6940-44cf-b519-5b13e8352081,['Música']
89a97879-3c9d-46e9-ab9b-c80acd267667,"['Leitura', 'Esportes']"
8a07ee85-d54c-4024-8409-4f65c488975b,"['Tecnologia', 'Ebook', 'Música']"
8a20a8fe-b273-4c81-bfcb-eb19bce63fee,"['Ebook', 'Leitura']"
8a54d115-b91d-4568-b0a3-62903ce2b385,"['Viagens', 'Filmes']"
8a98b52e-7782-4889-b57c-52964ad2e2eb,"['Notícias', 'Leitura']"
8aca7093-8b3f-4cad-acbe-732da218c656,['Leitura']
8b20b89b-163c-4be2-98d8-77ab008f0e8f,['Filmes']
8baed88c-9b6d-4344-853a-8a9bf32bfa13,"['Esportes', 'Leitura']"
8bcf44af-e212-46e2-969f-0b2b2f57e12e,"['Esportes', 'Ebook', 'Tecnologia']"
8bd2e8eb-ad48-4913-bc89-99cbc61acf97,['Ebook']
8c9e4168-407f-4549-9c1c-3d8d452ec476,"['Ebook', 'Leitura']"
8c9ed532-cbf0-44ec-9d3c-194bc73caf6f,"['Música', 'Viagens', 'Esportes']"
8cdf1f4d-5c6f-4942-a07d-f785cfcbca12,['Esportes']
8d1956f7-f278-449d-b88d-d2c46d50696c,"['Música', 'Viagens']"
8d30c91d-8ffe-493a-81ff-2d8fe578b32a,"['Ebook', 'Música', 'Viagens']"
8d9fe59a-c3af-47a8-8725-05f9f3ad3a8c,['Notícias']
8e188632-af64-44fb-8b97-adb976bb062a,['Leitura']
8e3503ce-280a-4d24-a45b-561c6e2ead8d,['Ebook']
8e562dea-10e3-4ac3-8cf2-f58ecddf913d,"['Filmes', 'Tecnologia', 'Filmes']"
8e578002-0cb5-41a5-a9d7-7756a35e1245,"['Música', 'Notícias']"
8e6a29ae-a2ee-423a-8a3c-1d1982d78761,['Ebook']
8e9703bb-b028-4980-a12c-0a2a373c6132,"['Notícias', 'Leitura', 'Música']"
8eba44c0-bb13-49e0-9b18-7c905ae9c8b1,['Leitura']
8ebef99b-7d31-475c-a7a2-895c324b8d5a,"['Viagens', 'Leitura', 'Esportes']"
8ec60ee2-0789-4414-8411-87da2f07be22,"['Tecnologia', 'Ebook']"
8ecaebcf-95b7-453a-bb79-e5e9619fa183,"['Viagens', 'Ebook']"
8ee4a5e4-5dfc-46e3-9825-0f09c4e5dc18,['Esportes']
8efaf2ee-0b7d-4ec3-a5d8-40b4ccf2ef5b,"['Notícias', 'Filmes', 'Música']"
8fc6b494-eeb1-45cf-85be-087b82eec8bd,['Música']
903e5254-d955-4556-bd69-2d34cfb6baaa,['Viagens']
9047cc57-308b-41ea-9755-321ce4ba287c,['Notícias']
90946516-5579-42c3-ab26-83bb9ef7e468,"['Ebook', 'Filmes', 'Notícias']"
90e8367e-4d86-422b-a0d2-36f1c50d2eda,['Música']
9159758b-bf77-41df-99e6-1604680ed961,"['Ebook', 'Tecnologia']"
917d6db9-90b2-4a60-b15b-19fc7f89a371,['Esportes']
917e57c0-1e04-485e-83e7-f7eb6112eec0,['Filmes']
91bd0854-685a-41a1-836e-690dd97094c5,"['Esportes', 'Viagens', 'Notícias']"
91d39fba-0967-4844-8fee-f7ec8ed3e23f,"['Tecnologia', 'Viagens']"
921355e9-ad0d-4f9f-ae48-1c52556dcb09,"['Leitura', 'Viagens']"
923a0c07-90ae-4653-8fa4-e6d68a720f30,"['Viagens', 'Leitura', 'Esportes']"
9264de72-b8df-48eb-8e43-51516964db25,['Viagens']
92770dbe-baf3-4b6d-a324-36aa5af4a413,"['Notícias', 'Tecnologia', 'Leitura']"
928977db-db1e-4430-bfbe-faadd75bb014,"['Tecnologia', 'Viagens']"
92b1d2dc-0330-4dd5-b4f1-030fc477801d,"['Leitura', 'Tecnologia', 'Filmes']"
92c0e909-30b6-4981-8536-adea591e2914,"['Leitura', 'Notícias', 'Esportes']"
92f7e52f-b5eb-4ea0-bd96-93961c2d5cbb,"['Esportes', 'Filmes']"
936e3d04-1ef4-4b30-889f-44eb9cc69bbc,['Notícias']
93fe565d-fa49-414c-a5c8-d19ee414e0b6,"['Viagens', 'Leitura', 'Notícias']"
93fea0d1-8712-4925-b955-425f2675d107,['Viagens']
94d63493-22b8-4b28-9546-3ff4d1c3068a,"['Leitura', 'Notícias']"
94d8bc81-8ed1-479c-a330-52f335b99752,['Música']
94e1f950-3852-46d3-b853-3e1b95310c1f,['Filmes']
95330163-aa85-42d9-9335-e490d89d23d5,"['Tecnologia', 'Viagens', 'Ebook']"
9544dbec-f077-4fd6-9b5e-f9e107b8351f,"['Música', 'Leitura', 'Esportes']"
9545b2a1-d503-4024-a6c6-0af43055bd31,['Filmes']
958c9504-b672-4dbe-add0-b2a5a1c9aa3f,"['Música', 'Esportes', 'Música']"
95b273d1-f3d0-453f-be6e-da9d17e5a8ef,"['Tecnologia', 'Ebook']"
95c48b0b-a9db-4046-8bab-b6a9968f3bb7,['Música']
95f90883-f680-4300-ab12-77b88883a80a,"['Filmes', 'Viagens', 'Esportes']"
9629bb7c-c361-4edf-8252-4dea5fd245fc,"['Filmes', 'Notícias']"
96a3b751-2d5b-4b75-9964-016dedb5f834,"['Leitura', 'Leitura']"
96ef869f-70f7-44ce-9882-efa56c34cf0e,"['Tecnologia', 'Ebook']"
970b6957-a5e3-47a5-be52-46daf572a0ab,"['Ebook', 'Ebook']"
97344833-4b42-4891-bce2-cd46a94bc6b5,['Viagens']
97454434-b860-4455-99a3-13581922f5e7,['Viagens']
97de5860-12fa-484f-a869-2a139cc5eb9f,['Filmes']
97e9069b-17db-4271-bd72-be6ba3a10498,['Música']
988b4b92-8ed9-43d2-beb5-3b577dd7fb92,"['Viagens', 'Leitura', 'Esportes']"
989d3c71-9d4c-4553-b49c-c6c5947f16a5,"['Leitura', 'Viagens', 'Ebook']"
98e4cb3f-c680-4fad-9589-61e6f90b133c,"['Notícias', 'Ebook']"
98fb5c78-4668-4a35-9b2c-04f7250313c8,"['Tecnologia', 'Viagens']"
994b2f05-60e2-42e6-9686-d3b4fab305a4,"['Viagens', 'Leitura', 'Esportes']"
9961225a-186b-4460-8574-7af8a4d0321b,"['Ebook', 'Tecnologia', 'Ebook']"
998dbd6d-9fac-4397-a1f9-10145ca85c8e,"['Música', 'Notícias']"
99928f5a-f491-4cc8-9db4-d442ace872fc,['Filmes']
99c4d637-d8f8-4e35-a769-dfac22b738ba,"['Leitura', 'Filmes', 'Tecnologia']"
99df9f6b-67fd-41c1-a00d-fa4525466966,"['Viagens', 'Música', 'Notícias']"
9a169f3c-029b-438d-b154-c41796cf6c1b,"['Tecnologia', 'Filmes', 'Esportes']"
9ad85d4c-8518-483d-9f06-5b6449fb4816,"['Esportes', 'Leitura']"
9aecaf9c-0ee6-4c53-9140-909eab752e59,['Leitura']
9b6e256d-80bc-486a-ae3f-2ecf0a685051,['Música']
9bcafcb6-1a7b-4f44-b813-7efa7c4b0e88,['Filmes']
9c06781f-a50e-40ec-8fd6-3f0f25b8329c,"['Filmes', 'Viagens']"
9c1b3912-5ddd-4da3-91bb-67afd07151da,"['Viagens', 'Tecnologia']"
9c3830a4-f3e7-4d55-b1ba-56627935eca1,"['Esportes', 'Tecnologia']"
9c7b8a8d-3b52-4904-8f7a-537dec2d30d6,['Esportes']
9ca3981e-b9de-42c1-85f8-61000b1a2d44,"['Tecnologia', 'Ebook', 'Notícias']"
9d7dad01-3f3d-4b67-92f4-de5fc004fd5d,"['Tecnologia', 'Ebook']"
9db89964-629e-43d4-8c3b-9e92e988e9c4,"['Viagens', 'Ebook']"
9ed2f639-8f9c-445b-bf94-a01e8c57ca10,['Notícias']
9eee553f-c8b0-4a52-8be9-3701bcba5d61,"['Leitura', 'Filmes']"
9f1a9201-87c9-47f3-88fa-a7d6fafa2082,"['Música', 'Esportes', 'Esportes']"
9f301dc2-0322-4b6c-ae99-36e66c054ed0,['Tecnologia']
9f51875f-053f-4d18-8ab6-9a15eb7d3588,['Notícias']
9f6bd21d-a679-4c1d-9642-f5945cd781b6,"['Leitura', 'Viagens', 'Ebook']"
9f87eb03-2d76-4885-8001-459f14d603c5,"['Filmes', 'Filmes']"
9fc93901-7905-457a-9a89-80eb7608ca8d,"['Filmes', 'Tecnologia', 'Tecnologia']"
a0073914-50f8-4c73-a3f3-abae9c0f7180,['Ebook']
a0484057-40de-404f-9df1-5e60c7055e6c,['Esportes']
a08c7975-82cf-4fae-b44b-3f4a7b905105,['Esportes']
a139069e-feac-40f3-8c3e-265bcd9cf164,['Viagens']
a1b82f3d-4b37-42e6-bcb9-d08cf7524651,['Notícias']
a1da2ac0-2c8c-459e-88a7-99207549a541,['Esportes']
a1f19a10-d300-4fcf-aaf9-698e14e1b3f3,"['Esportes', 'Filmes']"
a21d318b-5a89-4f32-87a5-f454de07ee09,"['Esportes', 'Viagens']"
a251d604-61b6-4750-926e-de86839ebf31,"['Tecnologia', 'Música']"
a2d5e90d-a2c2-43cb-a8a2-65bcc83213eb,"['Ebook', 'Ebook']"
a336c235-9d1a-4e3d-8d75-583b3753288c,"['Ebook', 'Viagens']"
a33c7cc9-113c-4232-acc1-747a313cae91,['Filmes']
a3a1eacb-aa2f-4ede-a062-4f4a1f1dd6e0,"['Leitura', 'Filmes', 'Notícias']"
a3aa8c2f-915e-409a-b048-674cac835362,['Viagens']
a3cd6437-0cea-4b58-b7c6-f6ecafd7c458,['Viagens']
a420d08f-7d1c-4c84-ad82-b8121f8f6907,"['Tecnologia', 'Ebook', 'Notícias']"
a5139b86-21e2-4815-8aac-435bef77f375,"['Esportes', 'Notícias']"
a54f466e-0f73-40b9-b4ea-086c51812c04,"['Tecnologia', 'Esportes']"
